unqProductCategoryId,unqProductId,vchSegmentCode,vchSegmentDescription,vchFamilyCode,vchFamilyDescription,vchClassCode,vchClassDescription,intBrickCode,"vchBrickDescription""",vchProductName,bitConsumerUnit,datModified,datPublished,vchTargetMarket,vchReferenceId,vchBrandName,unqProductClaimId,bitGlutenFree,bitKosher,bitMsgFree
7E238ACC-D427-476C-AF11-23C7A01BF965,D65F9FE5-430A-4FF9-8219-13C8F379DD9C,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, CORN STARCH, 6LB",1,2016-09-14 13:38:58,2016-09-14 14:12:37,US,n8MPeJ,DURKEE,7BBEF903-9FF5-406F-B772-948932A439A2,1.0,1.0,
7F7D8DD3-219B-4D8C-B80D-24F737553CA0,F30A078F-8783-405D-81B7-DAE35618C8D8,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, MESQUITE HERB FAJITA SEASONING, 22OZ",1,2016-09-14 12:28:41,2016-09-14 13:12:55,US,LUYpBe,DURKEE,01F4E602-CD2B-4ACE-8074-72E3A124D31E,1.0,1.0,
6260FE38-76F7-4D8C-AB36-26A191E1FAA1,C35583FA-CB6E-47C6-BDF1-A1CA391D6BCB,50000000,Food/Beverage/Tobacco,50160000,Confectionery/Sugar Sweetening Products,50161500,Sugars/Sugar Substitute Products,10000044,Syrup/Treacle/Molasses (Shelf Stable),"KARO, CORN SYRUP, LIGHT, 1 GAL",1,2016-10-20 10:24:17,2016-10-20 11:12:13,US,26Nz3T,KARO,3EB52674-42FF-47E2-81BA-D7A199406B26,,1.0,
D9EEA310-77CC-4ABF-A2C6-28B740C57B24,E25F1093-2093-4737-A1DD-43B3FA05E022,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, SEASONING SALT, 12LB",1,2016-09-14 12:05:26,2016-09-14 12:12:29,US,KMohYl,DURKEE,230C6BDF-F7DB-42D9-985B-A67CA1A3BCB2,1.0,1.0,
053755FD-B8D7-47B9-9773-290BC7502666,90290472-88BF-47FD-81B4-35E79BC2ABB9,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, CINNAMON, GROUND, 25LB",1,2016-09-14 12:05:26,2016-09-14 12:12:29,US,AeJrzB,DURKEE,40A1C747-0179-4A7E-969F-879906726D86,1.0,1.0,
7DF52803-970D-4379-8619-2A12717E55B3,41DA47FE-3136-4B0C-8A5C-7670C47C59EF,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, STEAK DUST SEASONING, 29OZ",1,2016-09-14 11:49:19,2016-09-14 12:12:28,US,wUwPg6,DURKEE,04615B9A-A7EF-4620-930B-A937C0A1D45C,1.0,1.0,
098D8743-7BBF-45FE-A274-2A52739CA969,D4DD6E82-93CC-4D53-864A-4CAB88106404,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, PUMPKIN PIE SPICE, 16OZ",1,2016-09-14 12:28:42,2016-09-14 13:12:55,US,Q1JHZr,DURKEE,1C7DC438-AFEB-45EB-B43B-0C068CB809A7,1.0,1.0,
A5974F55-5636-4BD0-876E-2AC7952C1AE0,A73C0A2F-984A-491C-8129-24578D03B802,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, BLACK PEPPER, SHAKER GRIND, 30M, 5LB",1,2016-09-14 12:02:52,2016-09-14 12:12:29,US,NhI7jT,DURKEE,CE44BD7D-7948-4127-BD80-B5EB9A9A9B23,1.0,1.0,
B1C74C93-652F-4891-BD38-2B2D8634540E,8589A14D-D4F9-45B5-B4DC-8575CF892B5A,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171800,Sauces/Spreads/Dips/Condiments,10000057,Sauces - Cooking (Shelf Stable),"DURKEE, SPAGHETTI SAUCE MIX, 27OZ",1,2016-12-09 15:10:14,2016-12-09 15:12:45,US,tQeNVk,DURKEE,E16A728E-A711-4550-9F3F-2FAF60F6F722,1.0,1.0,
251B5760-3ADB-4A40-BBE7-2BDCE82CA12E,665213E8-0199-4C75-865D-E5ABCBD90CA6,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, CURRY POWDER, 17OZ",1,2016-09-14 11:33:31,2016-09-14 12:12:29,US,BVDcXf,DURKEE,887768FA-6FD0-4736-8780-866516E152F1,1.0,1.0,
05326F07-5BBF-46A1-8924-2BFA85416473,C7993525-F457-4794-AF86-B4CD03BFB9EF,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, BASIL LEAF, WHOLE, 5.5OZ",1,2016-09-14 11:22:46,2016-09-14 12:12:27,US,cVCyvx,DURKEE,7ACD4834-3F67-4AA1-ABD2-F290AED670CF,1.0,1.0,
E65FBF52-018F-4269-8558-2C81A757B709,AF8F6601-6D85-46AD-87F8-B680B2D67DC2,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, BAY LEAVES, WHOLE, 12OZ",1,2016-09-14 11:55:04,2016-09-14 12:12:28,US,50EGzd,DURKEE,FBF21E63-D91B-4732-84BF-18534388CE64,1.0,1.0,
E52C2850-99BB-40A2-9A4D-2CB437FD53DE,B2C85956-2D65-436D-9912-E7848A4B4BB8,50000000,Food/Beverage/Tobacco,50180000,Bread/Bakery Products,50181700,Baking/Cooking Mixes/Supplies,10000158,Baking/Cooking Supplies (Shelf Stable),"ARGO, CORN STARCH, FOODSERVICE, 1LB",1,2016-12-09 15:02:09,2016-12-09 15:12:45,US,o0qjom,ARGO,7AA16E80-A08A-4863-BB79-2C0313E8E0EF,1.0,1.0,
BF9B3AA7-24DE-48ED-90AA-2D14F46F8CDA,7695D8C5-59B7-477E-AC2E-51554C77438A,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, GROUND CUMIN, 5LB",1,2016-09-14 11:57:32,2016-09-14 12:12:29,US,VgsnBj,DURKEE,067B7677-39BF-4688-A7FE-427FA748D0CA,1.0,1.0,
0F102C5A-FBAE-420E-A5B8-2D23E56389FE,9D4EC538-338A-4318-89A9-28F07BB1A52D,50000000,Food/Beverage/Tobacco,50190000,Prepared/Preserved Foods,50192300,Desserts/Dessert Sauces/Toppings,10000195,Dessert Sauces/Toppings/Fillings (Shelf Stable),"DURKEE, FOOD COLORING, BLUE, 32FO",1,2016-03-28 16:46:48,2016-11-08 17:12:14,US,9EgV6q,DURKEE,922ABEA1-D417-4648-B2EA-D89465796A95,,,
643931D2-EDFA-4473-9CF8-2DB05376A14C,9232BFF9-C71F-41BD-A842-F8D3DB84D8FF,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, ROASTED GARLIC SEASO, 25LB",1,2016-09-14 13:38:56,2016-09-14 14:12:37,US,x1QiAW,DURKEE,D84C04C2-6B21-4EF0-B55F-7063EF283C0B,,1.0,
8DB9B4B6-298E-453B-AE9E-2E2591CBE397,DC535C43-C550-42B9-9B21-35DB6C0A9AE5,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, SESAME SEED, BLACK, 19OZ",1,2016-09-14 12:20:42,2016-09-14 13:12:55,US,bM2tsg,DURKEE,05AA3754-0723-4298-961F-C0162FF9AA32,1.0,1.0,
C53BA181-84CB-4C57-9E6E-2E52A5F7EBF3,F763D84D-8CCB-44DA-9C78-3A003805F39E,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, BLACK PEPPER, SHAKER GRIND, 16OZ",1,2016-09-14 11:41:23,2016-09-14 12:12:28,US,xpU28Y,DURKEE,871A0933-0E0A-4DC8-B490-D0C251302432,1.0,1.0,
BF0E665E-10C6-4AED-AC1B-2E9D9B3085F8,8E6C690E-9B88-44DF-84F6-0EAE42799B86,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, ONION SALT, 25LB",1,2016-10-05 10:06:07,2016-10-05 10:13:17,US,6HQUE2,DURKEE,1CD0FB49-E463-41B1-8AF0-AFD77C5B049C,1.0,1.0,
3C382951-1A40-4D9B-AC24-2EF52A2E9872,EEAB02B4-33F5-4523-BBB1-E696D43CEF0F,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, SPICE AND HERB MEDLEY, 16OZ",1,2016-09-14 12:32:48,2016-09-14 13:12:56,US,y69CjV,DURKEE,96C8A012-F74E-4FAF-96A6-7849C86278F0,1.0,1.0,
36BA1953-2952-4690-8E91-2F1E551563C7,93C28AC1-4E97-4241-A7B9-488F9BCD1F0E,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, GARLIC PEPPER SEASONING, 21OZ",1,2016-09-14 12:27:20,2016-09-14 13:12:55,US,SlYMu0,DURKEE,3934C3B1-5DBD-4339-8EA5-AEB0513823A9,1.0,1.0,
A8A41158-728B-46DB-9ED9-2F26E18E5447,B1AF1A8E-3F67-4F98-9CAC-656B0FA96043,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, ONION, MINCED, 14OZ",1,2016-09-14 11:51:28,2016-09-14 12:12:28,US,rcYm0g,DURKEE,E678FEC2-462E-4273-BF42-65B4695E9FAF,1.0,1.0,
0CC047BA-6F98-4133-AD65-31712F340C2B,E0AE9E02-E967-441D-B139-66CCC5FC0500,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, BLACK PEPPER, GROUND, 25LB",1,2016-09-14 13:10:54,2016-09-14 13:12:56,US,RA7gfQ,DURKEE,9776EEFD-DD4E-45A5-BE12-BAA9251E2FBA,1.0,1.0,
7FE67F64-9C78-4DD6-9A7F-327648613303,F907E34A-0A8F-405E-8071-31FFDC00D2CD,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, ROTISSERIE SEASONING, BBQ MESQUITE, 26OZ",1,2016-09-14 12:15:27,2016-09-14 13:12:56,US,DTkwV6,DURKEE,3648384D-EB5B-428A-A6F0-DD976555AE38,1.0,1.0,
C6996F96-77C0-4FA1-A340-32F248AA4625,B040652E-8EA7-4014-B8FB-800EE855B4C2,50000000,Food/Beverage/Tobacco,50190000,Prepared/Preserved Foods,50192300,Desserts/Dessert Sauces/Toppings,10000195,Dessert Sauces/Toppings/Fillings (Shelf Stable),"DURKEE, FOOD COLORING, RED, 32FO",1,2016-03-28 16:49:10,2016-11-08 17:12:13,US,e6U9f6,DURKEE,BD61EB9A-6C2D-463F-920A-3749B2CA07E5,,,
1C92145B-5F25-49B9-8E67-3487BC78E5EA,94B64F7D-D018-4686-87BD-314DC514E80B,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, CAYENNE PEPPER, 16OZ",1,2016-09-14 11:52:48,2016-09-14 12:12:28,US,OxmXES,DURKEE,BDBB57F7-8992-4AB0-8A89-5502E2B9C08E,1.0,1.0,
D4010E4A-9A25-41A7-BD1C-35F1D3C06B4E,E98F0893-55F5-4E58-885D-786660EB925E,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, ANCHO CHILE PEPPER, GROUND, 16OZ",1,2016-09-14 12:34:56,2016-09-14 13:12:57,US,MRVokC,DURKEE,F0B967F7-3CA5-4594-A74E-35FE97224E0A,1.0,1.0,
9B7D5BC6-8635-4CA4-914A-3942098086BB,FA01C58E-EC7E-4221-AE9D-5B1A87203FD0,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, ONION, POWDER, 25LB",1,2016-09-14 11:19:08,2016-09-14 12:12:27,US,FPCdxT,DURKEE,0439F7CD-E80B-40D6-AD41-DC2A7EA7C854,1.0,1.0,
711F2A61-F7A0-46BB-91D5-39F46F039632,706DB7A1-F9A1-4FD1-AF98-D4091C2026F4,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, MEAT TENDERIZER, SEASONED, 33OZ",1,2016-09-14 11:37:32,2016-09-14 12:12:27,US,bSHEw9,DURKEE,81AFF8A6-59A7-4BE3-99D7-AD7728BB31B1,1.0,1.0,
211CDDA3-4366-4B0E-9D5D-3A532D88DECE,AB69ABF9-7102-4671-91E2-BDB6D7D47608,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, POULTRY SEASONING, 10OZ",1,2016-09-14 11:44:49,2016-09-14 12:12:28,US,n92L22,DURKEE,401CCDAF-492C-410C-9FF7-38AF2B978CD1,1.0,1.0,
CC6D981E-A8C9-48B2-9AAC-3B57B51DFB8B,31075565-9C69-430C-9C22-ABB22B791736,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, CELERY SEED, GROUND, 16OZ",1,2016-09-14 11:28:29,2016-09-14 12:12:27,US,OunGgl,DURKEE,4F7687B1-6B0D-4EE3-BAA3-F3FDBEF64589,1.0,1.0,
492D32CB-7FA8-4271-8E4A-3BB4250A7247,6A743331-9398-4869-9476-CCE8A9B8CD73,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, CILANTRO, 4OZ",1,2016-09-14 11:31:14,2016-09-14 12:12:27,US,hujad9,DURKEE,B1B67ADA-E03C-4AC3-9DBB-791F2C9E159D,1.0,1.0,
93A6748C-07FC-47E8-AD02-3C07D21C2431,213BE7FA-F182-40D2-AEBA-FDD6082B61F9,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, MUSTARD SEED, GROUND, 25LB",1,2016-09-14 12:43:32,2016-09-14 13:12:57,US,08maZL,DURKEE,8C17E140-3305-4515-8AA4-2EFBAD738952,1.0,1.0,
54F714BE-CFB6-4B01-A05D-3C7D49A605FD,77E5AEE1-A51D-40D1-B9FF-B92FE5D3D46E,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, RED BELL PEPPER, 33OZ",1,2016-09-14 13:52:59,2016-09-14 14:12:37,US,EL9kDV,DURKEE,143D6D9B-4E8F-4497-B215-346DC15615F7,1.0,1.0,
818205F3-D6B8-4BC5-8E7F-3D4FBD55EB3C,F68C8458-4C8B-4D9F-B7FB-CFB739AE4B7A,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, ANCHO CITRUS SEASONING, 23OZ",1,2016-09-14 12:32:49,2016-09-14 13:12:56,US,qBdldA,DURKEE,1E3697ED-89B1-4537-955E-FE7E9273EACC,1.0,1.0,
464F6DE4-78F9-4403-8C25-3DBF2A415619,ED1684FB-790A-403C-9E35-8181F5279212,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, WHITE PEPPER, GROUND, 25LB",1,2016-09-14 11:14:50,2016-09-14 12:12:26,US,9EtSiA,DURKEE,CE845887-799E-48C8-A22E-D417139DBF08,1.0,1.0,
44D36186-4B9D-4974-B2CE-3DC648D5D4C8,6AA3E6B4-F699-4A9E-B980-E32720AA066A,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, SMOKED PAPRIKA, 25LB",1,2016-09-14 11:21:22,2016-09-14 12:12:30,US,2fKDfS,DURKEE,E89B6778-1970-47BA-B7F9-5B8E48F9EDBF,1.0,1.0,
8EA0ED28-7A8C-4107-B7A8-3DF01CAB3EC1,E169DBF8-DAC3-4BD1-A884-DDE5BC9794DB,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, SRIRACHA SEASONING, 25 LB",1,2016-09-14 13:55:25,2016-09-14 14:12:37,US,IB6u10,DURKEE,2808D0A2-F2BB-4E37-AC99-AF2ADD10A41C,,1.0,
F6A405A8-7F02-4544-9E08-3FBC98992389,4AA360F3-DF56-4EEA-886D-D3C351817F19,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, PASTA SEASONING, 12OZ",1,2016-09-14 12:15:26,2016-09-14 13:12:56,US,9AUsAh,DURKEE,9FED9E61-0B74-46C5-A896-76CBA5BF0575,1.0,1.0,
129B8D36-921B-4ADF-A1AA-4192B0B19E29,25036EAD-32C6-4E7C-A3C8-84847C8AEA80,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171800,Sauces/Spreads/Dips/Condiments,10000057,Sauces - Cooking (Shelf Stable),"DURKEE, SLOPPY JOE SEASONING, 28OZ",1,2016-12-09 15:08:44,2016-12-09 15:12:45,US,RYQ8vj,DURKEE,CCB6B0BE-A371-470A-A5E0-2BFE59AAEC2C,1.0,1.0,
3004CC50-01F8-4B44-87DD-42A53E34B7D9,B770AD75-C18D-46E4-8172-1ADD463AA756,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, PAPRIKA, 16OZ",1,2016-09-14 11:41:22,2016-09-14 12:12:27,US,wElW7R,DURKEE,160271B7-28CD-4BD7-8FFE-A602FE89D528,1.0,1.0,
D9CB0497-91A5-4E41-9A3A-42F8055CD15C,9CC75DF6-B483-4423-9314-A7CA278C3156,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, CHILI POWDER, MEDIUM, 16OZ",1,2016-09-14 11:28:30,2016-09-14 12:12:27,US,5qYLQD,DURKEE,F0A1F241-D735-4183-A6FC-1D35E1B3C6C2,1.0,1.0,
EFCEA6E1-1BC4-403C-9644-437A7D20D867,765C564C-E799-45C8-A509-2EE166DDE8E9,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, CHICKEN SEASONING, 20OZ",1,2016-09-14 12:11:05,2016-09-14 12:12:29,US,WErJxI,DURKEE,515E42D1-0641-49F8-A5FC-B6F55895600E,1.0,1.0,
9D6CCD06-68A5-4CCC-8E44-43D5908F1475,348759E5-24AB-443C-96CA-12C08CA078F8,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, IMITATION BACON BITS, 16OZ",1,2016-09-14 11:52:46,2016-09-14 12:12:28,US,ualzfv,DURKEE,33B2968A-663B-49A5-9C70-5FFAB8C3A3C3,1.0,1.0,
44F6BD8D-4B45-45F3-A453-45DEDC53A1CA,1795FC8D-CF96-4C8E-AA7E-32CED25EE4C4,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000050,Extracts/Salt/Meat Tenderisers (Shelf Stable),"DURKEE, IMITATION FLAVOR, ALMOND, 32FO",1,2016-03-28 16:40:54,2016-11-08 17:12:14,US,tusGPh,DURKEE,726670DD-1DB8-4EC8-BCF7-0477F0A0A9B9,,,
D7C7658A-587C-459C-BB6D-4605EB7B78C2,61795A79-9F47-4C25-A718-FAC10665AFDA,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, POPCORN SEASONING, BUTTERY FLAVORED, 37OZ",1,2016-09-14 13:53:00,2016-09-14 14:12:37,US,7lR8Jy,DURKEE,C4CCDEB0-6433-4573-A140-37C853EDAD57,1.0,1.0,
23D85E61-4624-4230-999E-46C752C369BB,9F4290AC-66D8-4A52-A203-647A6A6B6972,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, PERFECT BURGER SEASONING, 26OZ",1,2016-09-14 13:37:36,2016-09-14 14:12:37,US,Fkr9Ai,DURKEE,D0815122-0E6C-424A-B53A-A058A9F27220,1.0,1.0,
B0C068EB-E45B-448B-8966-47BDF066F40E,037E426D-6863-4C42-9A97-D00685CCCC91,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, RED PEPPER, CRUSHED, 12OZ",1,2016-09-14 11:44:44,2016-09-14 12:12:28,US,AF8ohj,DURKEE,3543E97F-8F75-4389-879E-2C1E33572200,1.0,1.0,
4301CFB8-51DE-4BC0-B0EA-49E5F0542D1C,CD24DF05-915B-4670-9826-82D9B0601D63,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, MACE, GROUND, 25LB",1,2016-09-14 13:12:31,2016-09-14 13:12:55,US,BnC0HN,DURKEE,51DC9A58-E51F-4C67-8193-F40B0ECC5D02,1.0,1.0,
30D5CF34-E1AF-4D15-87DC-4A0E66B3CCA2,37BACF1F-5133-4C7D-A475-B53F16D73F80,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, MSG, 25LB",1,2016-09-14 11:14:50,2016-09-14 12:12:26,US,AB7OnM,DURKEE,6032AB2B-DBDF-455F-AE0C-2200E42F3B27,1.0,1.0,
0804072A-99D6-4E0F-A753-4B402EE3B780,E47E92E6-F9DE-4D0C-B2BF-CF073C3483C4,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, CAJUN FRENCH FRY SEASONING, 29OZ",1,2016-12-09 15:04:46,2016-12-09 15:12:45,US,KzzPdE,DURKEE,926FBE0B-5BA6-45D9-B2B6-B2AEEBDC7D7F,1.0,1.0,
8455C276-AE09-489A-B9B9-4B9C419993AA,712A580D-FA76-44ED-9F2C-D10A6596CD63,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, GARLIC, GRANUALTED, 29LB",1,2016-09-14 11:14:50,2016-09-14 12:12:26,US,Jci5Wb,DURKEE,1731EB88-BBCC-4A67-9467-D2E8D484353D,1.0,1.0,
DB1D87F0-BFDC-4B3A-98CF-4CBC179E9221,56602338-E51E-471B-9FD8-818C797F95A5,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000050,Extracts/Salt/Meat Tenderisers (Shelf Stable),"DURKEE, IMITATION FLAVOR, MAPLE, 32FO",1,2016-03-28 16:43:02,2016-11-08 17:12:14,US,FruWr3,DURKEE,F59DFC22-AA17-4667-A9E5-A08622299093,,,
C11D0AB1-469F-4042-9BA9-4D73B220935B,46B3EC6F-CBBF-4CD1-A254-F4BC20B5638D,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000050,Extracts/Salt/Meat Tenderisers (Shelf Stable),"DURKEE, IMITATION FLAVOR, BUTTER, 16FO",1,2016-03-28 16:31:14,2016-11-08 17:12:14,US,moWRPi,DURKEE,EC6BF7C7-5680-406D-BE78-D63AF5049EF7,,,
B10B57EA-2367-43B9-9711-4DB88D524859,1AF2B84B-1EE2-4640-B7B8-6B4A7CF8014B,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, CLOVES, GROUND, 25LB",1,2016-09-14 12:43:32,2016-09-14 13:12:55,US,kKRFJ1,DURKEE,3D2D79F5-4A00-4175-A678-83EB8026577F,1.0,1.0,
1B599A20-3680-4B95-82E6-4EDBE885AE12,F46E3F73-04D2-4A93-B445-6F9229E9E9B4,50000000,Food/Beverage/Tobacco,50170000,Seasonings/Preservatives/Extracts,50171500,Herbs/Spices/Extracts,10000049,Herbs/Spices (Shelf Stable),"DURKEE, CHESAPEAKE BAY SPICE, 26OZ",1,2016-09-14 11:49:21,2016-09-14 12:12:28,US,qNdFzX,DURKEE,35A8AD3B-FA55-4419-8D82-177E25CA2377,1.0,1.0,
9445C0DE-0C13-4E07-9C4E-4FCD3694598B,956BC018-31B4-4A18-845C-C5C1DC420600,50000000,Food/Beverage/Tobacco,50190000,Prepared/Preserved Foods,50192300,Desserts/Dessert Sauces/Toppings,10000195,Dessert Sauces/Toppings/Fillings (Shelf Stable),"DEC A CAKE, CHOCOLATE SPRINKLES, 25OZ",1,2016-09-15 11:55:38,2016-09-15 12:12:45,US,LtptOL,DEC A CAKE,D89BC218-0D98-464C-997C-0CB78CA95E14,1.0,1.0,
